city_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
272,Manjeshwar,IN,12.7194,74.8861,76.15,82,100,6.42,overcast clouds
273,Olinda,BR,-8.0089,-34.8553,80.33,78,75,5.75,broken clouds
274,Boksitogorsk,RU,59.474,33.8485,35.6,98,100,8.05,overcast clouds
275,Trairi,BR,-3.2778,-39.2689,80.69,77,27,11.56,scattered clouds
276,Beregovoy,RU,55.173,73.2198,26.65,92,100,6.22,overcast clouds
277,Sosnovka,RU,56.255,51.2842,32.63,92,81,9.26,broken clouds
278,Le Port,RE,-20.9373,55.2919,77.61,80,0,4.63,clear sky
279,Birjand,IR,32.8663,59.2211,45.16,16,0,6.42,clear sky
280,Kulu,TR,39.0951,33.0799,32.14,63,0,6.04,clear sky
281,Turukhansk,RU,65.8167,87.9833,-5.13,98,100,6.58,overcast clouds
282,Moundsville,US,39.9203,-80.7431,67.95,75,100,5.01,heavy intensity rain
283,Havelock,US,34.8791,-76.9013,69.78,88,44,1.01,scattered clouds
284,Concordia,AR,-31.393,-58.0209,62.31,67,0,13.06,clear sky
285,Passagem Franca,BR,-6.1797,-43.7836,75.0,70,33,2.26,scattered clouds
286,Isiro,CD,2.7739,27.616,65.3,99,89,1.86,overcast clouds
287,Paita,PE,-5.0892,-81.1144,63.12,84,87,11.68,overcast clouds
288,Sakakah,SA,29.9697,40.2064,55.09,40,88,6.08,overcast clouds
289,Inhambane,MZ,-23.865,35.3833,70.59,80,50,7.56,scattered clouds
290,Hamilton,US,39.1834,-84.5333,49.39,94,1,1.01,clear sky
291,Nizwa,OM,22.9333,57.5333,69.15,43,9,3.24,clear sky
292,Berlevag,NO,70.8578,29.0864,31.28,70,100,16.6,light snow
293,Koutsouras,GR,35.0339,25.9469,61.11,67,95,7.11,overcast clouds
294,Mirnyy,RU,62.5353,113.9611,8.67,94,100,6.35,overcast clouds
295,Dalvik,IS,65.9702,-18.5286,29.86,71,100,3.76,overcast clouds
296,Huntsville,US,34.7304,-86.5861,56.55,91,1,5.01,mist
297,Kongolo,CD,-5.3833,27.0,65.14,88,99,1.92,overcast clouds
298,Jalu,LY,29.0331,21.5482,63.0,62,0,7.18,clear sky
299,Sovetskiy,RU,61.3614,63.5842,22.19,95,100,9.55,light snow
300,Debe,TT,10.2,-61.45,79.32,94,10,6.69,clear sky
301,Sillamae,EE,59.3997,27.7547,42.85,78,64,24.56,broken clouds
302,Laje,BR,-10.1833,-40.9667,73.06,65,34,4.85,scattered clouds
303,Oksfjord,NO,70.2396,22.3479,32.07,92,100,6.71,light snow
304,Garowe,SO,8.4054,48.4845,69.62,73,91,6.24,overcast clouds
305,Kargasok,RU,59.0556,80.8572,4.66,97,34,3.76,scattered clouds
306,Benguela,AO,-12.5763,13.4055,75.15,84,34,4.18,scattered clouds
307,Itarema,BR,-2.9248,-39.9167,80.2,78,10,12.12,clear sky
308,Lucapa,AO,-8.4192,20.7447,64.78,95,100,1.28,overcast clouds
309,Husavik,IS,66.0449,-17.3389,24.62,78,100,12.73,overcast clouds
310,Riyadh,SA,24.6877,46.7219,64.54,25,49,6.98,scattered clouds
311,Soubre,CI,5.7856,-6.6083,72.97,98,95,1.97,overcast clouds
312,Laela,TZ,-8.5667,32.05,65.01,49,13,3.15,few clouds
313,San Lawrenz,MT,36.0553,14.204,53.01,49,1,5.21,clear sky
314,Ivanava,BY,52.1451,25.5365,37.71,88,94,9.78,overcast clouds
315,Baracoa,CU,20.3467,-74.4958,78.44,87,63,7.14,broken clouds
316,Mercedes,AR,-34.6515,-59.4307,67.86,84,0,9.22,clear sky
317,Englehart,CA,47.8169,-79.8664,39.67,62,100,13.69,overcast clouds
318,Zhezkazgan,KZ,47.8043,67.7144,32.23,77,88,15.26,overcast clouds
319,Salcininkai,LT,54.3,25.3833,44.69,81,100,15.79,overcast clouds
320,Vila Velha,BR,-20.3297,-40.2925,66.15,95,90,3.44,overcast clouds
321,Gander,CA,48.9682,-54.5906,35.17,81,99,25.01,overcast clouds
322,Vavozh,RU,56.7751,51.931,31.51,94,100,12.55,overcast clouds
323,Teguldet,RU,57.3064,88.1667,17.44,94,91,4.56,overcast clouds
324,Florianopolis,BR,-27.6146,-48.5012,63.37,95,75,6.91,broken clouds
325,Pastos Bons,BR,-6.6017,-44.0767,77.29,65,60,1.79,broken clouds
326,Aksarka,RU,66.5606,67.7975,11.39,96,98,7.74,overcast clouds
327,Sayyan,YE,15.1718,44.3244,48.07,42,2,3.85,clear sky
328,Arak,IR,34.0917,49.6892,38.48,84,100,6.89,overcast clouds
329,Torres,BR,-29.3353,-49.7269,62.83,85,100,4.05,overcast clouds
330,Santiago Del Estero,AR,-27.7951,-64.2615,73.08,46,23,11.74,few clouds
331,Dondo,MZ,-19.6094,34.7431,74.71,85,100,2.64,overcast clouds
332,Zaysan,KZ,47.4667,84.8667,25.3,67,9,0.74,clear sky
333,Adre,TD,13.4667,22.2,72.9,23,41,7.54,scattered clouds
334,Sioux Lookout,CA,50.1001,-91.917,28.78,93,90,13.8,snow
335,Quatre Cocos,MU,-20.2078,57.7625,79.09,70,0,9.8,clear sky
336,Ulagan,RU,50.6321,87.9563,22.57,61,90,2.13,overcast clouds
337,Rincon,US,32.296,-81.2354,68.18,100,90,8.05,overcast clouds
338,Talcahuano,CL,-36.7167,-73.1167,55.08,94,90,8.05,overcast clouds
339,Piranshahr,IR,36.701,45.1413,35.42,98,100,7.76,overcast clouds
340,Gornyak,RU,50.9942,81.4661,30.69,56,100,18.32,overcast clouds
341,Yining,CN,29.0361,114.5636,63.3,41,34,2.89,scattered clouds
342,Kuito,AO,-12.3833,16.9333,61.72,77,100,2.13,overcast clouds
343,Drochia,MD,48.035,27.8161,37.26,72,34,1.43,scattered clouds
344,Verkhoturye,RU,58.8627,60.8054,24.89,84,100,11.16,overcast clouds
345,Maroantsetra,MG,-15.4333,49.7333,75.27,83,61,1.81,light rain
346,Arlit,NE,18.7369,7.3853,74.95,14,24,6.89,few clouds
347,Yar-Sale,RU,66.8333,70.8333,12.97,95,97,13.0,overcast clouds
348,Praia Da Vitoria,PT,38.7333,-27.0667,68.76,94,40,20.2,scattered clouds
349,Kutum,SD,14.2,24.6667,68.63,25,2,5.93,clear sky
350,Angoche,MZ,-16.2325,39.9086,77.81,86,40,6.11,scattered clouds
351,Margate,GB,51.3813,1.3862,53.31,83,13,4.0,few clouds
352,Tambovka,RU,50.0969,128.0489,33.91,72,43,6.33,scattered clouds
353,Faya,SA,18.3851,42.4509,54.81,64,0,1.45,clear sky
354,Warrington,GB,53.3925,-2.5802,52.48,86,90,1.99,overcast clouds
355,Adrar,MR,20.5022,-10.0711,73.8,11,99,5.64,overcast clouds
356,Gayeri,BF,12.6497,0.4931,79.88,19,7,6.35,clear sky
357,Gamba,GA,-2.65,10.0,76.1,92,100,1.97,light rain
358,Harer,ET,9.3094,42.1258,54.14,61,44,1.05,scattered clouds
359,Nouadhibou,MR,20.931,-17.0347,66.18,82,96,2.3,overcast clouds
360,Dombarovskiy,RU,50.7587,59.5386,15.26,85,59,10.33,broken clouds
361,Isiolo,KE,0.3546,37.5822,67.6,71,84,5.44,broken clouds
362,Multan,PK,30.1956,71.4753,58.89,82,0,0.0,mist
363,Nador,MA,35.174,-2.9287,52.05,71,0,6.91,clear sky
364,Tutoia,BR,-2.7619,-42.2744,79.52,81,10,9.82,clear sky
365,Leshukonskoye,RU,64.8989,45.7622,33.51,98,100,8.25,light snow
366,Arica,CL,-18.475,-70.3042,63.37,81,100,1.28,overcast clouds
367,Indiana,US,40.0003,-86.2503,44.78,84,1,6.91,clear sky
368,Santa Fe,AR,-31.6333,-60.7,71.01,53,0,5.99,light rain
369,Ormstown,CA,45.1334,-73.9992,48.4,63,100,11.72,overcast clouds
370,Midyat,TR,37.4247,41.3393,51.08,53,0,10.29,clear sky
371,Bolobo,CD,-2.1667,16.2333,71.46,95,100,2.62,light rain
372,Falmouth,GB,50.1544,-5.0711,55.98,100,90,18.41,moderate rain
373,Fantanele,RO,46.1167,21.4,31.71,93,17,1.14,few clouds
374,Chik,RU,54.9928,82.4311,34.18,100,90,4.47,light snow
375,Kerman,IR,30.2832,57.0788,35.46,87,0,4.61,clear sky
376,Forio,IT,40.7342,13.8646,63.41,76,100,8.99,overcast clouds
377,Lesnikovo,RU,55.2822,65.3175,18.86,86,22,7.65,few clouds
378,Laguna,US,38.421,-121.4238,61.21,93,1,0.0,mist
379,Vagay,RU,57.9375,69.0217,15.91,93,41,7.76,scattered clouds
380,Serpukhov,RU,54.9214,37.4108,33.42,82,100,8.28,light snow
381,Lebu,CL,-37.6167,-73.65,55.63,89,100,7.09,overcast clouds
382,Kismayo,SO,-0.3582,42.5454,77.77,80,85,8.63,overcast clouds
383,Hofn,IS,64.2539,-15.2082,33.13,79,100,14.2,overcast clouds
384,Malanje,AO,-9.5402,16.341,64.35,98,100,2.08,light rain
385,Touros,BR,-5.1989,-35.4608,77.9,76,2,12.62,clear sky
386,Lebanon,US,36.2081,-86.2911,53.96,75,1,4.61,clear sky
387,Muli,MV,2.9167,73.5667,82.76,81,78,19.57,broken clouds
388,Batticaloa,LK,7.7102,81.6924,80.38,79,99,3.4,overcast clouds
389,Karpathos,GR,35.507,27.2132,60.76,72,99,3.44,overcast clouds
390,Ardesen,TR,41.1911,40.9875,44.56,72,17,5.01,few clouds
391,Kontagora,NG,10.3999,5.4695,76.86,52,87,0.56,overcast clouds
392,Kangaatsiaq,GL,68.3065,-53.4641,11.86,91,88,10.13,overcast clouds
393,Raichur,IN,16.2,77.3667,71.71,58,100,7.52,light rain
394,Carbonear,CA,47.7332,-53.2148,41.41,84,100,30.47,overcast clouds
395,Umuarama,BR,-23.7664,-53.325,64.9,89,69,7.14,broken clouds
396,Vilhena,BR,-12.7406,-60.1458,68.4,100,100,1.21,overcast clouds
397,Beruwala,LK,6.4788,79.9828,81.1,82,95,14.79,overcast clouds
398,Takoradi,GH,4.8845,-1.7554,77.95,86,87,2.37,overcast clouds
399,Henties Bay,NA,-22.116,14.2845,58.86,91,4,5.46,clear sky
400,Huallanca,PE,-9.8993,-76.9417,49.14,84,100,0.56,overcast clouds
401,Ozoir-La-Ferriere,FR,48.767,2.6687,36.99,100,90,5.75,fog
402,Manama,BH,26.2154,50.5832,78.78,65,0,9.22,clear sky
403,Atar,MR,20.5169,-13.0499,76.42,30,99,5.99,overcast clouds
404,Lerwick,GB,60.1545,-1.1494,48.2,88,100,28.72,overcast clouds
405,Buarcos,PT,40.166,-8.8768,53.94,86,69,5.55,broken clouds
406,Rio Cuarto,AR,-33.1307,-64.3499,64.67,59,1,12.12,clear sky
407,Pauini,BR,-7.7136,-66.9764,74.17,89,86,1.21,overcast clouds
408,Tambura,SS,5.6,27.4667,70.09,88,100,0.72,overcast clouds
409,Kalas,IN,18.1667,74.8,70.88,39,95,7.81,overcast clouds
410,Krasnoarmeysk,RU,51.0239,45.6969,31.06,54,100,14.27,overcast clouds
411,Bria,CF,6.5423,21.9863,69.55,92,100,0.67,overcast clouds
412,Vredendal,ZA,-31.6683,18.5012,59.27,95,100,2.08,overcast clouds
413,Gubkinskiy,RU,64.434,76.5026,10.85,91,100,23.49,light snow
414,Muisne,EC,0.6,-80.0333,73.85,84,97,6.87,overcast clouds
415,Encruzilhada,BR,-15.5314,-40.9094,65.5,97,72,3.67,broken clouds
416,Dimona,IL,31.0667,35.0333,58.82,50,100,5.66,overcast clouds
417,Calabozo,VE,8.9242,-67.4293,77.63,65,67,5.21,broken clouds
418,Richards Bay,ZA,-28.783,32.0377,68.95,88,100,8.41,overcast clouds
419,Mirpur Sakro,PK,24.5474,67.6277,68.22,25,50,6.22,scattered clouds
420,Drawsko Pomorskie,PL,53.5306,15.8097,46.08,96,100,5.12,overcast clouds
421,Gambela,ET,8.25,34.5833,73.9,71,90,2.46,overcast clouds
422,Reinosa,ES,42.9996,-4.138,45.21,94,36,1.72,scattered clouds
423,Alta Floresta,BR,-9.8756,-56.0861,69.44,98,69,2.28,broken clouds
424,Voloshka,RU,61.3314,40.0858,29.32,97,100,4.68,light snow
425,Bhachau,IN,23.2833,70.35,77.9,41,78,7.09,broken clouds
426,Swadlincote,GB,52.774,-1.5574,50.65,89,20,18.41,few clouds
427,Hof,DE,50.3167,11.9167,34.92,90,90,0.0,overcast clouds
428,Karasburg,NA,-28.0167,18.75,65.39,39,1,4.47,clear sky
429,Mubende,UG,0.5606,31.39,59.32,95,99,1.59,overcast clouds
430,Mandera,KE,3.9366,41.867,78.96,71,63,12.1,broken clouds
431,Gao,ML,16.6362,1.637,75.24,12,100,8.86,overcast clouds
432,Kostomuksha,RU,64.571,30.5767,30.07,99,100,2.46,overcast clouds
433,Asfi,MA,32.2994,-9.2372,59.52,83,0,10.07,clear sky
434,Santa Rosa,PH,14.3122,121.1114,89.1,65,86,14.2,overcast clouds
435,Zuwarah,LY,32.9312,12.082,62.53,46,3,7.38,clear sky
436,Calvinia,ZA,-31.4707,19.776,57.88,54,85,0.4,overcast clouds
437,Uthal,PK,25.8072,66.6219,76.78,23,0,4.7,clear sky
438,Butterworth,MY,5.3991,100.3638,78.85,91,40,3.44,scattered clouds
439,Mglin,RU,53.0591,32.8475,34.61,86,100,10.6,overcast clouds
440,Okakarara,NA,-20.5833,17.4333,70.97,44,97,4.74,overcast clouds
441,Adwa,ET,14.1646,38.8955,59.41,54,28,4.12,scattered clouds
442,Mbala,ZM,-8.8402,31.3659,65.05,47,40,5.41,scattered clouds
443,Aden,YE,12.7794,45.0367,81.57,57,11,11.92,few clouds
444,Yangambi,CD,0.8102,24.4336,69.6,100,93,0.96,light rain
445,Ortona,IT,42.3496,14.4039,57.11,91,100,0.56,overcast clouds
446,Marsa Matruh,EG,31.3525,27.2453,68.31,67,100,9.75,overcast clouds
447,Marfino,RU,55.7028,37.3822,33.94,86,75,8.95,shower snow
448,Taguatinga,BR,-12.3857,-46.5711,74.77,76,86,1.99,overcast clouds
449,Saint-Esteve,FR,42.7131,2.843,60.35,77,90,11.5,overcast clouds
450,Sanandaj,IR,35.3144,46.9923,35.55,100,100,5.55,overcast clouds
451,Juba,SS,4.8517,31.5825,73.11,83,100,3.0,light rain
452,Koygorodok,RU,60.445,50.9968,33.46,87,100,9.51,overcast clouds
453,Atbasar,KZ,51.8,68.3333,33.17,96,98,10.58,overcast clouds
454,Rocha,UY,-34.4833,-54.3333,50.34,86,0,4.85,clear sky
455,Hanstholm,DK,57.1167,8.6167,40.51,68,100,10.22,overcast clouds
456,Rathenow,DE,52.6066,12.337,47.16,90,98,3.51,overcast clouds
457,Buchanan,LR,5.8808,-10.0467,77.54,86,63,1.72,broken clouds
458,Bonavista,CA,48.6499,-53.1147,40.12,86,100,38.18,light rain
459,New Philadelphia,US,40.4898,-81.4457,57.69,89,90,1.99,heavy intensity rain
460,Soyo,AO,-6.1349,12.3689,76.44,83,99,5.23,overcast clouds
461,Ughelli,NG,5.4899,6.0074,75.13,93,94,0.81,overcast clouds
462,Gwanda,ZW,-20.9333,29.0,63.25,77,97,5.08,overcast clouds
463,San Cristobal,VE,7.7669,-72.225,69.98,85,96,1.48,overcast clouds
464,Sevsk,RU,52.1491,34.4926,33.89,67,100,11.3,overcast clouds
465,Antalaha,MG,-14.9003,50.2788,73.81,81,77,2.33,broken clouds
466,Cotonou,BJ,6.3654,2.4183,76.98,88,40,2.3,scattered clouds
467,San Juan Del Sur,NI,11.2529,-85.8705,79.29,80,26,14.14,scattered clouds
468,Jardim,BR,-21.4803,-56.1381,71.87,83,49,4.61,scattered clouds
469,Biltine,TD,14.5333,20.9167,76.86,18,0,7.18,clear sky
470,Norrtalje,SE,59.758,18.705,43.84,68,1,11.88,clear sky
471,Road Town,VG,18.4167,-64.6167,80.01,72,14,19.57,few clouds
472,Sakaraha,MG,-22.9,44.5333,68.4,75,1,2.42,clear sky
473,Jacareacanga,BR,-6.2222,-57.7528,72.97,99,100,2.06,overcast clouds
474,Visnes,NO,59.3556,5.2242,45.21,87,92,12.66,overcast clouds
475,Lalin,ES,42.7167,-8.1167,46.11,89,69,2.66,broken clouds
476,Sayhat,SA,26.4852,50.0405,78.78,57,2,12.64,clear sky
477,Syasstroy,RU,60.1367,32.5691,38.91,95,100,10.63,overcast clouds
478,Eyl,SO,7.9803,49.8164,75.15,84,96,8.1,overcast clouds
479,Bozdar,PK,27.1828,68.636,57.27,17,0,4.63,clear sky
480,Muyezerskiy,RU,63.9333,31.65,30.11,99,100,2.1,overcast clouds
481,Komatipoort,ZA,-25.4332,31.9548,71.06,95,11,3.76,few clouds
482,Mankono,CI,8.0586,-6.1897,72.55,91,59,0.09,light rain
483,Vangaindrano,MG,-23.35,47.6,72.52,93,87,6.62,overcast clouds
484,Saint-Georges,GD,12.0564,-61.7485,80.04,76,13,11.54,few clouds
485,Rognan,NO,67.0953,15.3878,43.05,93,100,5.82,light rain
486,Kochevo,RU,59.5994,54.3125,32.67,96,100,11.7,light snow
487,Bakel,SN,14.905,-12.4568,83.28,14,100,8.01,overcast clouds
488,Yarada,IN,17.65,83.2667,79.12,89,90,5.75,light intensity drizzle
489,Plettenberg Bay,ZA,-34.0527,23.3716,61.5,92,87,3.42,light rain
490,Opuwo,NA,-18.0607,13.84,71.04,64,100,2.95,overcast clouds
491,Forestville,US,38.8451,-76.875,62.46,83,1,13.8,clear sky
492,Tromso,NO,69.6496,18.957,35.62,87,75,5.75,light rain
493,Harindanga,IN,22.0383,88.3214,80.58,56,62,7.83,light rain
494,Thompson,CA,55.7435,-97.8558,14.16,85,90,8.05,light snow
495,La Brea,HN,15.8,-85.9667,73.27,93,24,1.88,few clouds
496,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,86,75,5.99,broken clouds
497,Dunn,US,44.95,-91.8835,37.76,84,92,9.22,overcast clouds
498,Mitsamiouli,KM,-11.3847,43.2844,79.57,79,77,6.4,broken clouds
499,Ellisras,ZA,-23.6649,27.7443,70.32,75,17,11.99,few clouds
500,Chateaubelair,VC,13.2833,-61.25,79.41,77,43,12.68,scattered clouds
501,Mlimba,TZ,-8.8,35.8167,73.04,78,5,3.29,clear sky
502,Lagunas,PE,-5.2269,-75.6753,72.52,97,90,1.36,overcast clouds
503,Turbat,PK,26.0023,63.044,72.97,27,0,17.54,clear sky
504,Wolfen,DE,51.6667,12.2833,45.79,94,77,4.41,broken clouds
505,Uray,RU,60.1247,64.7758,22.15,93,100,13.15,light snow
506,Otjimbingwe,NA,-22.35,16.1333,74.66,29,78,0.34,broken clouds
507,Gimbi,ET,9.1667,35.8333,53.87,94,89,2.01,light rain
508,Mabaruma,GY,8.2,-59.7833,73.18,91,7,2.55,clear sky
509,Morondava,MG,-20.2833,44.2833,74.86,74,2,4.83,clear sky
510,Uri,IN,34.0833,74.0333,52.18,37,0,7.38,clear sky
511,Knysna,ZA,-34.0363,23.0471,62.98,92,99,1.77,light rain
512,Santa Cruz Del Norte,CU,23.1539,-81.9236,75.81,83,100,12.41,overcast clouds
513,Raudeberg,NO,61.9875,5.1352,39.87,92,99,1.99,overcast clouds
514,Bara,NG,10.3744,10.7288,72.27,23,100,3.67,overcast clouds
515,Alpena,US,45.0617,-83.4327,49.1,84,90,3.0,overcast clouds
516,Roald,NO,62.5833,6.1333,41.9,87,99,5.75,overcast clouds
517,Tupelo,US,34.2576,-88.7034,50.47,87,1,0.0,clear sky
518,Guia De Isora,ES,28.2115,-16.7795,62.17,68,100,4.81,overcast clouds
519,Coruripe,BR,-10.1256,-36.1756,76.3,86,56,7.23,broken clouds
520,Fernandina Beach,US,30.6697,-81.4626,71.69,93,75,1.01,broken clouds
521,Tete,MZ,-16.1564,33.5867,80.69,69,40,9.22,scattered clouds
522,Isla Mujeres,MX,21.2311,-86.731,75.25,80,48,7.54,scattered clouds
523,Sabzevar,IR,36.2126,57.6819,38.48,75,0,16.11,clear sky
524,Koksovyy,RU,48.1967,40.5989,32.05,68,100,7.27,overcast clouds
525,Bochov,CZ,50.1487,13.0523,35.73,100,90,3.44,fog
526,Lebrija,ES,36.9208,-6.0753,51.69,66,0,3.24,clear sky
527,Nara,JP,34.6851,135.8049,62.49,34,52,12.37,broken clouds
528,Oktyabrskiy,RU,54.4815,53.471,29.39,90,100,11.21,overcast clouds
529,Natal,BR,-5.795,-35.2094,77.65,88,40,3.44,scattered clouds
530,Bodden Town,KY,19.2833,-81.25,78.8,89,20,4.61,few clouds
531,Jutai,BR,-5.1833,-68.9,73.72,98,100,2.46,overcast clouds
532,Sunndalsora,NO,62.6754,8.5515,41.65,99,100,3.15,overcast clouds
533,Virginia Beach,US,36.8529,-75.978,64.99,82,20,9.22,few clouds
534,Funadhoo,MV,6.15,73.2667,82.0,77,45,20.6,scattered clouds
535,Aqtobe,KZ,50.2797,57.2072,23.09,80,75,15.66,broken clouds
536,Lubango,AO,-14.9172,13.4925,61.56,72,91,3.31,overcast clouds
537,Marsh Harbour,BS,26.5412,-77.0636,78.22,79,100,15.12,light rain
538,Guanica,PR,17.9716,-66.908,80.2,85,21,5.19,few clouds
539,Bharthana,IN,26.7571,79.2248,69.84,44,100,2.39,overcast clouds
540,Veraval,IN,20.9,70.3667,75.94,40,100,12.06,overcast clouds
541,Waddan,LY,29.1614,16.139,60.48,95,20,9.28,few clouds
542,Mahibadhoo,MV,3.7833,72.9667,82.35,81,31,20.56,scattered clouds
543,Port Blair,IN,11.6667,92.75,82.72,77,56,10.13,broken clouds
544,Semenivka,UA,52.1783,32.5818,33.03,78,100,9.46,overcast clouds
545,Tiznit,MA,29.5833,-9.5,51.64,62,3,0.98,clear sky
546,Siuna,NI,13.7332,-84.7773,71.35,94,17,2.91,few clouds
547,Melito Di Porto Salvo,IT,37.9222,15.7714,66.74,72,90,6.91,overcast clouds
